Name,Brand,Selling Price,MRP,Discount,Ratings,No_of_ratings,Details
Whirlpool 265 L Frost Free Double Door Top Mount 2 Star Refrigerator,Whirlpool,29349,34700,15% off,4.4,54 Ratings & 5 Reviews,['Reciprocating Compressor' '1 Year on Product and 10 Years on the Compressor from Whirlpool']
Haier 276 L Frost Free Double Door 3 Star Convertible Refrigerator,Haier,28490,47600,40% off,4.4,3847 Ratings & 363 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor']
Godrej 192 L Direct Cool Single Door 2 Star Refrigerator,Godrej,12990,19000,31% off,4.3,475 Ratings & 44 Reviews,['Intelligent Inverter Compressor' '1 Year on Product and 10 Years on Compressor From Godrej']
Lloyd 200 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,Lloyd,15990,24590,34% off,4.4,426 Ratings & 51 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 9 Years Additional on Compressor from Lloyd']
SAMSUNG 230 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,SAMSUNG,20799,22990,9% off,4.1,12 Ratings & 1 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator,Whirlpool,16790,20150,16% off,4.3,10069 Ratings & 1052 Reviews,['Normal Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Whirlpool']
Whirlpool 190 L Direct Cool Single Door 3 Star Refrigerator,Whirlpool,14190,16900,16% off,4.3,13998 Ratings & 1502 Reviews,['DC Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Whirlpool']
Haier 345 L Frost Free Double Door 3 Star Convertible Refrigerator,Haier,36990,68100,45% off,4.3,7 Ratings & 0 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor']
Whirlpool 260 L Frost Free Triple Door Refrigerator,Whirlpool,27790,36700,24% off,4.4,31315 Ratings & 3863 Reviews,['Normal Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor from Whirlpool']
SAMSUNG 692 L Frost Free Side by Side Refrigerator,SAMSUNG,92990,118990,21% off,3.6,5 Ratings & 0 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Haier 278 L Frost Free Double Door 3 Star Convertible Refrigerator,Haier,27790,41000,32% off,4.4,637 Ratings & 59 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor']
Godrej 294 L Frost Free Double Door 3 Star Refrigerator,Godrej,33800,35999,6% off,4.2,39 Ratings & 10 Reviews,['Multi Inverter Technology' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor from Godrej']
SAMSUNG 192 L Direct Cool Single Door 3 Star Refrigerator,SAMSUNG,17430,17990,3% off,4.2,45 Ratings & 4 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
SAMSUNG 275 L Frost Free Double Door 2 Star Refrigerator,SAMSUNG,29990,31990,6% off,4.3,4 Ratings & 0 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
LG 190 L Direct Cool Single Door 5 Star Refrigerator,LG,16479,21499,23% off,1,3 Ratings & 0 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor']
Whirlpool 190 L Direct Cool Single Door 4 Star Refrigerator,Whirlpool,16690,19300,13% off,4.2,231 Ratings & 14 Reviews,['IntelliSense Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Whirlpool']
LG 260 L Frost Free Double Door 2 Star Convertible Refrigerator with Base Drawer,LG,26839,31890,15% off,4.4,44 Ratings & 0 Reviews,['Smart Inverter' 'Built-in Stabilizer' '1 Year Warranty on Motor']
Whirlpool 325 L Frost Free Double Door Bottom Mount 2 Star Refrigerator,Whirlpool,37990,49700,23% off,4.2,67 Ratings & 7 Reviews,['Intellisense Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on the Compressor from Whirlpool']
Whirlpool 325 L Frost Free Double Door Bottom Mount 2 Star Refrigerator,Whirlpool,39240,42100,6% off,4,53 Ratings & 10 Reviews,['Intellisense Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on the Compressor from Whirlpool']
LG 190 L Direct Cool Single Door 2 Star Refrigerator,LG,14950,19499,23% off,4.6,15 Ratings & 0 Reviews,['Reciprocating Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor']
SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator,SAMSUNG,15950,18990,16% off,4.4,1838 Ratings & 202 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
LG 260 L Frost Free Double Door 3 Star Convertible Refrigerator,LG,29599,36900,19% off,4.4,8 Ratings & 3 Reviews,['Smart Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor from LG']
Haier 256 L Frost Free Double Door Bottom Mount 3 Star Refrigerator,Haier,25490,43700,41% off,4.2,23 Ratings & 2 Reviews,['Non-inverter Compressor' 'Built-in Stabilizer' '1  Year Warranty on Product and 10 Years Warranty on Compressor from Haier']
Whirlpool 260 L Frost Free Triple Door Refrigerator,Whirlpool,29999,38750,22% off,4.5,345 Ratings & 47 Reviews,['Normal Compressor' 'Built-in Stabilizer' '1 Year on the Product and 10 Years on the Compressor From Whirlpool']
Godrej 215 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,Godrej,16990,20490,17% off,4.3,14068 Ratings & 1524 Reviews,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Godrej']
Whirlpool 292 L Frost Free Double Door 2 Star Refrigerator  with Glass Door,Whirlpool,28890,39990,27% off,4.4,2296 Ratings & 254 Reviews,['Normal Compressor' 'Built-in Stabilizer' '1 Year Comprehensive on the Product and 10 Years on the Compressor from Whirlpool']
LG 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer,LG,15449,20699,25% off,4.3,26 Ratings & 1 Reviews,['Reciprocating Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor']
Whirlpool 360 L Frost Free Double Door 3 Star Convertible Refrigerator,Whirlpool,39290,49000,19% off,4.5,6 Ratings & 1 Reviews,['Normal Compressor' 'Built-in Stabilizer' '1 Year on Unit and 10 Years on Compressor from Whirlpool']
Whirlpool 215 L Direct Cool Single Door 5 Star Refrigerator,Whirlpool,18390,25800,28% off,4.3,10069 Ratings & 1052 Reviews,['IntelliSense Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Whirlpool']
Haier 242 L Direct Cool Single Door 3 Star Refrigerator,Haier,18490,31250,40% off,4.8,4 Ratings & 0 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor']
Haier 346 L Frost Free Double Door Bottom Mount 3 Star Convertible Refrigerator,Haier,42490,66700,36% off,4,5 Ratings & 0 Reviews,['Triple Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor from Haier']
SAMSUNG 465 L Frost Free Double Door 3 Star Refrigerator,SAMSUNG,53700,69000,22% off,4.3,21 Ratings & 3 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Godrej 190 L Direct Cool Single Door 5 Star Refrigerator,Godrej,17490,21000,16% off,4.4,5058 Ratings & 587 Reviews,['Hygiene Plus Inverter Compressor' 'Built-in Stabilizer' '1 Year Comprehensive Warrnty on Product 10 Years Warranty on Compressor']
SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,SAMSUNG,19499,21990,11% off,4.4,645 Ratings & 73 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
SAMSUNG 192 L Direct Cool Single Door 3 Star Refrigerator,SAMSUNG,15990,16990,5% off,4.6,5 Ratings & 0 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,SAMSUNG,18990,22990,17% off,4.5,1058 Ratings & 146 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
LG 308 L Frost Free Double Door 2 Star Refrigerator,LG,29659,38590,23% off,4.1,16 Ratings & 2 Reviews,['Smart Inverter Compressor' 'Built-in Stabilizer' '1 Year on Refrigerator and 10 Years on Compressor From LG']
BOSCH 658 L Frost Free Side by Side Refrigerator,BOSCH,76000,102390,25% off,1,1 Ratings & 1 Reviews,['Rotary' '1 Year on Product and 10 Years on Compressor from Bosch']
Whirlpool 325 L Frost Free Double Door Bottom Mount 3 Star Refrigerator,Whirlpool,40740,43800,6% off,4,42 Ratings & 7 Reviews,['Intellisense Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on the Compressor from Whirlpool']
LG 630 L Frost Free Double Door 3 Star Refrigerator,LG,74890,87990,14% off,4.8,28 Ratings & 3 Reviews,['Inverter Linear Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor from LG']
Panasonic 333 L Frost Free Double Door Refrigerator,Panasonic,30990,42000,26% off,4.3,32 Ratings & 10 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor from Panasonic']
Whirlpool 200 L Direct Cool Single Door 4 Star Refrigerator,Whirlpool,19019,24500,22% off,4.3,19 Ratings & 3 Reviews,['DC Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product 10 Years on Compressor']
Whirlpool 200 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,Whirlpool,17490,23150,24% off,4.4,9638 Ratings & 1089 Reviews,['IntelliSense Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on the Compressor from Whirlpool']
LG 675 L Frost Free Side by Side Refrigerator,LG,111590,127990,12% off,4.7,6 Ratings & 2 Reviews,['Inverter Linear Compressor' '1 Year Comprehensive and 10 Years on Compressor from LG']
SAMSUNG 225 L Direct Cool Single Door 4 Star Refrigerator,SAMSUNG,20989,24989,16% off,4.7,6 Ratings & 1 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Lloyd 200 L Direct Cool Single Door 3 Star Refrigerator,Lloyd,15290,18490,17% off,4.7,30 Ratings & 1 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Domestic Warranty on Product and Additional 9 Years on Compressor']
SAMSUNG 234 L Frost Free Double Door 2 Star Refrigerator,SAMSUNG,26190,29990,12% off,4.2,19 Ratings & 3 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Whirlpool 190 L Direct Cool Single Door 3 Star Refrigerator,Whirlpool,13990,15850,11% off,4.3,146 Ratings & 15 Reviews,['Rotary' 'Built-in Stabilizer' '1 Year on Unit and 10 Years on Compressor From Whirlpool']
LG 516 L Frost Free Double Door 3 Star Refrigerator  with with Hygiene Fresh+ and Smart ThinQ(WiFi Ena...,LG,64690,75990,14% off,4.5,41 Ratings & 6 Reviews,['Smart Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on product and 10 Years Warranty on Compressor from LG']
Godrej 225 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer  with Intelligent Inverter C...,Godrej,19490,24100,19% off,4.3,375 Ratings & 43 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor']
Lloyd 255 L Direct Cool Single Door 3 Star Refrigerator,Lloyd,21949,23499,6% off,4.6,8 Ratings & 2 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Domestic Warranty on Product and Additional 9 Years on Compressor']
SAMSUNG 253 L Frost Free Double Door 2 Star Refrigerator,SAMSUNG,23590,26990,12% off,4.3,67 Ratings & 3 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
MITASHI 510 L Frost Free Side by Side Inverter Technology Star Refrigerator,MITASHI,44341,72990,39% off,4,39 Ratings & 7 Reviews,['Reciprocatory Compressor' '1 Year Warranty on Product and 5 Years Warranty on Compressor']
SAMSUNG 386 L Frost Free Double Door 3 Star Convertible Refrigerator  with Curd Maestro,SAMSUNG,50566,57760,12% off,5,3 Ratings & 1 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
LG 668 L Frost Free Side by Side Refrigerator  with with Instaview and Smart ThinQ(WiFi Enabled),LG,159990,188990,15% off,3.8,13 Ratings & 1 Reviews,['Inverter Linear Compressor' '1 Year Warranty on product and 10 Years Warranty on compressor from LG']
Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer,Whirlpool,14390,18250,21% off,4.3,3115 Ratings & 296 Reviews,['Normal Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on the Compressor']
Whirlpool 245 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  with Auto Defrost,Whirlpool,21349,26200,18% off,4.3,176 Ratings & 25 Reviews,['IntelliSense Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Whirlpool']
Haier 192 L Direct Cool Single Door 2 Star Refrigerator with Base Drawer,Haier,14990,22400,33% off,4.5,41 Ratings & 3 Reviews,['Reciprocating Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor']
Hisense 507 L Frost Free French Door Bottom Mount Inverter Technology Star Convertible Refrigerator wi...,Hisense,64990,92990,30% off,5,7 Ratings & 2 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Hisense']
Midea 661 L Frost Free Side by Side Refrigerator,Midea,71990,114990,37% off,4.4,12 Ratings & 3 Reviews,['DC Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Midea']
SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator,SAMSUNG,13490,15990,15% off,4.5,6 Ratings & 0 Reviews,['Linear Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Samsung']
LG 335 L Frost Free Double Door 3 Star Convertible Refrigerator,LG,42990,46490,7% off,4.3,11 Ratings & 2 Reviews,['Inverter Linear Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor From LG']
Whirlpool 325 L Frost Free Double Door Bottom Mount 3 Star Refrigerator,Whirlpool,38740,41550,6% off,4.2,58 Ratings & 7 Reviews,['Intellisense Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on the Compressor from Whirlpool']
Panasonic 336 L Frost Free Double Door 3 Star Refrigerator,Panasonic,36990,43000,13% off,4.1,15 Ratings & 0 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor']
Whirlpool 190 L Frost Free Single Door 3 Star Refrigerator,Whirlpool,15499,20250,23% off,4.7,9 Ratings & 1 Reviews,['Non Inverter' '1 Year on Product']
Whirlpool 340 L Frost Free Double Door 3 Star Convertible Refrigerator,Whirlpool,34950,41990,16% off,4,118 Ratings & 16 Reviews,['Intellisense Inverter' 'Built-in Stabilizer' '1 Year Comprehensive on Product and 10 Years on Compressor From Whirlpool']
SAMSUNG 253 L Frost Free Double Door 2 Star Convertible Refrigerator,SAMSUNG,26729,29133,8% off,4.4,23 Ratings & 3 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Haier 195 L Direct Cool Single Door 4 Star Refrigerator,Haier,16499,21800,24% off,4.4,355 Ratings & 48 Reviews,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor from Haier']
LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,LG,16090,20390,21% off,4.4,9679 Ratings & 1040 Reviews,['Smart Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor from LG']
Haier 278 L Frost Free Double Door 3 Star Convertible Refrigerator,Haier,27990,35500,21% off,4.4,637 Ratings & 59 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor']
SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator,SAMSUNG,19399,21990,11% off,4.3,99 Ratings & 16 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Haier 262 L Direct Cool Single Door 3 Star Refrigerator,Haier,22050,32900,32% off,4.5,26 Ratings & 5 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor']
LG 360 L Direct Cool Double Door 3 Star Refrigerator,LG,47000,59399,20% off,4.7,6 Ratings & 0 Reviews,['Inverter Linear Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor from LG']
Haier 570 L Frost Free Side by Side Refrigerator,Haier,71990,115000,37% off,5,16 Ratings & 3 Reviews,['Twin Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Year on Compressor from Haier']
Haier 375 L Frost Free Double Door 3 Star Convertible Refrigerator,Haier,35990,57300,37% off,4.3,59 Ratings & 11 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor']
LG 260 L Frost Free Double Door Top Mount 3 Star Convertible Refrigerator,LG,30039,38590,22% off,4.4,26 Ratings & 2 Reviews,['Smart Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From LG']
LG 190 L Direct Cool Single Door 5 Star Refrigerator,LG,18980,23299,18% off,4.6,33 Ratings & 4 Reviews,['Smart Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From LG']
LG 190 L Direct Cool Single Door 2 Star Refrigerator,LG,15490,19291,19% off,4.5,28 Ratings & 1 Reviews,['Reciprocating Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor']
LG 260 L Direct Cool Double Door 2 Star Refrigerator,LG,24800,32990,24% off,4.5,41 Ratings & 1 Reviews,['Smart Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor From LG']
SAMSUNG 198 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,SAMSUNG,18990,19990,5% off,4,7 Ratings & 1 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator,Whirlpool,10990,13650,19% off,4.3,13998 Ratings & 1502 Reviews,['Normal Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Whirlpool']
SAMSUNG 253 L Frost Free Double Door 3 Star Convertible Refrigerator,SAMSUNG,30100,35990,16% off,4,6 Ratings & 0 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
SAMSUNG 253 L Frost Free Double Door 2 Star Refrigerator,SAMSUNG,25490,25990,1% off,4.1,25 Ratings & 2 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
SAMSUNG 415 L Frost Free Double Door 2 Star Refrigerator,SAMSUNG,46189,54000,14% off,4.5,181 Ratings & 18 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Whirlpool 215 L Direct Cool Single Door 4 Star Refrigerator,Whirlpool,19990,25400,21% off,4.3,10069 Ratings & 1052 Reviews,['DC Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor']
Whirlpool 200 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,Whirlpool,19059,24300,21% off,4.4,9638 Ratings & 1089 Reviews,['IntelliSense Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Whirlpool']
SAMSUNG 244 L Frost Free Double Door 3 Star Convertible Refrigerator  with Curd Maestro,SAMSUNG,31200,36990,15% off,4.1,22 Ratings & 1 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
SAMSUNG 243 L Frost Free Double Door 3 Star Convertible Refrigerator,SAMSUNG,33990,37190,8% off,4.3,3 Ratings & 1 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Haier 276 L Frost Free Double Door Bottom Mount 3 Star Convertible Refrigerator,Haier,29979,33800,11% off,4.2,29 Ratings & 6 Reviews,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year Comprehensive Warranty and 10 Years Warranty on Compressor from Haier']
LG 235 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,LG,22390,24790,9% off,4.4,8852 Ratings & 1004 Reviews,['Smart Inverter Compressor' 'Built-in Stabilizer' '1 Year on Refrigrator Unit and 10 Years on Compressor']
Godrej 192 L Direct Cool Single Door 3 Star Refrigerator,Godrej,18490,23490,21% off,4.7,7 Ratings & 1 Reviews,['Fixed Speed Compressor' '1 Year Comprehensive Warrantyon Product 10 Year Warranty on Compressor']
SAMSUNG 244 L Frost Free Double Door 3 Star Convertible Refrigerator with Base Drawer  with Curd Maest...,SAMSUNG,31900,37990,16% off,4.6,158 Ratings & 17 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Whirlpool 265 L Frost Free Double Door 2 Star Refrigerator,Whirlpool,22369,26700,16% off,4,39 Ratings & 0 Reviews,['Digital Inverter' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Whirlpool']
Godrej 195 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,Godrej,15990,18490,13% off,4.3,14068 Ratings & 1524 Reviews,['Reciprocatory Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Godrej']
Midea 661 L Frost Free Side by Side Refrigerator,Midea,71990,109990,34% off,5,6 Ratings & 1 Reviews,['DC Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Midea']
Godrej 564 L Frost Free Side by Side Refrigerator,Godrej,68790,95000,27% off,5,7 Ratings & 0 Reviews,['Fixed Speed' '1 Year Warranty on Product and 10 Years on Compressor from Godrej']
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator,Whirlpool,15690,20100,21% off,4,24 Ratings & 1 Reviews,['Normal Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Whirlpool']
ONIDA 190 L Direct Cool Single Door 3 Star Refrigerator,ONIDA,12970,18990,31% off,4.2,9242 Ratings & 975 Reviews,['Reciprocatory Compressor' '1 Year Comprehensive Warranty on Product 10 Years Warranty on Compressor']
Whirlpool 265 L Frost Free Double Door 2 Star Refrigerator,Whirlpool,27149,31050,12% off,4.2,14 Ratings & 2 Reviews,['Digital Inverter' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor From Whirlpool']
Haier 258 L Frost Free Double Door Top Mount 2 Star Convertible Refrigerator,Haier,26390,36800,28% off,4.4,7806 Ratings & 818 Reviews,['Reciprocating Compressor' 'Built-in Stabilizer' '1 Year On Product and 10 Years on Compressor from Haier']
SAMSUNG 253 L Frost Free Double Door 2 Star Convertible Refrigerator,SAMSUNG,28100,29990,6% off,4.8,6 Ratings & 0 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor']
SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator,SAMSUNG,19490,22059,11% off,4.4,117 Ratings & 10 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
LG 204 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,LG,19990,26000,23% off,4.1,27 Ratings & 2 Reviews,['Smart Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor From LG']
SAMSUNG 336 L Frost Free Double Door 3 Star Refrigerator,SAMSUNG,40240,49990,19% off,4.3,6 Ratings & 0 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Whirlpool 215 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,Whirlpool,18229,23950,23% off,4.4,9638 Ratings & 1089 Reviews,['Non Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Whirlpool']
LG 235 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,LG,21990,27190,19% off,4.2,6 Ratings & 1 Reviews,['Smart Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years on Compressor from LG']
SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator,SAMSUNG,17690,20490,13% off,4.4,38 Ratings & 2 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Lloyd 200 L Direct Cool Single Door 4 Star Refrigerator,Lloyd,15990,22990,30% off,4.4,5 Ratings & 1 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 9 Years Additional on Compressor from Lloyd']
SAMSUNG 700 L Frost Free Side by Side Refrigerator,SAMSUNG,95590,110990,13% off,3.7,3 Ratings & 0 Reviews,['Digital Inverter Compressor' 'Built-in Stabilizer' '1 year comprehensive warranty on product 20 years on compressor']
Hisense 564 L Frost Free Side by Side Inverter Technology Star Refrigerator  with Water Dispenser,Hisense,59990,79990,25% off,4,39 Ratings & 5 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Hisense']
Haier 242 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,Haier,20490,33700,39% off,3.7,3 Ratings & 1 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor']
Lloyd 310 L Frost Free Double Door 3 Star Refrigerator,Lloyd,29990,42990,30% off,4.4,19 Ratings & 3 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year on Product and 9 Years Additional on Compressor from Lloyd']
Haier 570 L Frost Free Side by Side Refrigerator,Haier,58000,115000,49% off,4.5,124 Ratings & 11 Reviews,['Inverter Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor and Fan from Haier']
LG 190 L Direct Cool Single Door 2 Star Refrigerator,LG,15290,19499,21% off,4.6,15 Ratings & 0 Reviews,['Reciprocating Compressor' 'Built-in Stabilizer' '1 Year Warranty on Product and 10 Years Warranty on Compressor']
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator,Whirlpool,15799,20550,23% off,4,24 Ratings & 1 Reviews,['Normal Compressor' 'Built-in Stabilizer' '1 Year on Product and 10 Years on Compressor from Whirlpool']
Whirlpool 292 L Frost Free Double Door Top Mount 2 Star Refrigerator,Whirlpool,32490,41000,20% off,4.3,33 Ratings & 3 Reviews,['Reciprocating Compressor' '1 Year on Product and 10 Years on the Compressor from Whirlpool']
